"type","external_gene_name","ensembl_gene_id"
"inhibitory_neuron","ELMOD1","ENSG00000110675"
"inhibitory_neuron","EML6","ENSG00000214595"
"inhibitory_neuron","ENOX1","ENSG00000120658"
"inhibitory_neuron","ENTPD3","ENSG00000168032"
"inhibitory_neuron","EPB41L1","ENSG00000088367"
"inhibitory_neuron","EPB41L3","ENSG00000082397"
"inhibitory_neuron","EPHA3","ENSG00000044524"
"inhibitory_neuron","EPHA5","ENSG00000145242"
"inhibitory_neuron","EPHA6","ENSG00000080224"
"inhibitory_neuron","EPHB6","ENSG00000106123"
"inhibitory_neuron","EPHB62",NA
"inhibitory_neuron","ERBB4","ENSG00000178568"
"inhibitory_neuron","ERBB41",NA
"inhibitory_neuron","ERC2","ENSG00000187672"
"inhibitory_neuron","ESRRG","ENSG00000196482"
"inhibitory_neuron","ETV6","ENSG00000139083"
"inhibitory_neuron","EVL","ENSG00000196405"
"inhibitory_neuron","EVL2",NA
"inhibitory_neuron","EXT1","ENSG00000182197"
"inhibitory_neuron","EYA4",NA
"inhibitory_neuron","FAIM2","ENSG00000135472"
"inhibitory_neuron","FAM110B","ENSG00000169122"
"inhibitory_neuron","FAM135B","ENSG00000147724"
"inhibitory_neuron","FAM168A","ENSG00000054965"
"inhibitory_neuron","FAM189A1","ENSG00000104059"
"inhibitory_neuron","FAM19A2","ENSG00000198673"
"inhibitory_neuron","FAM19A5","ENSG00000219438"
"inhibitory_neuron","FAM49A","ENSG00000197872"
"inhibitory_neuron","FAM65B","ENSG00000111913"
"inhibitory_neuron","FAR2","ENSG00000064763"
"inhibitory_neuron","FARP1","ENSG00000152767"
"inhibitory_neuron","FAT1","ENSG00000083857"
"inhibitory_neuron","FBXL7","ENSG00000183580"
"inhibitory_neuron","FGF12","ENSG00000114279"
"inhibitory_neuron","FGF13",NA
"inhibitory_neuron","FGF14","ENSG00000102466"
"inhibitory_neuron","FHOD3","ENSG00000134775"
"inhibitory_neuron","FLRT2","ENSG00000185070"
"inhibitory_neuron","FMN1","ENSG00000248905"
"inhibitory_neuron","FNDC3A","ENSG00000102531"
"inhibitory_neuron","FOXG1","ENSG00000176165"
"inhibitory_neuron","FRAS1","ENSG00000138759"
"inhibitory_neuron","FREM1","ENSG00000164946"
"inhibitory_neuron","FRMD4A","ENSG00000151474"
"inhibitory_neuron","FRMPD4",NA
"inhibitory_neuron","FRRS1L","ENSG00000260230"
"inhibitory_neuron","FRRS1L1",NA
"inhibitory_neuron","FRY","ENSG00000073910"
"inhibitory_neuron","FSTL5","ENSG00000168843"
"inhibitory_neuron","FUT9","ENSG00000172461"
"inhibitory_neuron","FXYD6","ENSG00000137726"
"inhibitory_neuron","FXYD61",NA
"inhibitory_neuron","G3BP2","ENSG00000138757"
"inhibitory_neuron","GABBR1","ENSG00000204681"
"inhibitory_neuron","GABBR2","ENSG00000136928"
"inhibitory_neuron","GABRA1","ENSG00000022355"
"inhibitory_neuron","GABRA11",NA
"inhibitory_neuron","GABRB1","ENSG00000163288"
"inhibitory_neuron","GABRB2","ENSG00000145864"
"inhibitory_neuron","GABRB21",NA
"inhibitory_neuron","GABRB22",NA
"inhibitory_neuron","GABRD","ENSG00000187730"
"inhibitory_neuron","GABRG2","ENSG00000113327"
"inhibitory_neuron","GABRG3","ENSG00000182256"
"inhibitory_neuron","GAD1","ENSG00000128683"
"inhibitory_neuron","GAD11",NA
"inhibitory_neuron","GAD2","ENSG00000136750"
"inhibitory_neuron","GAD21",NA
"inhibitory_neuron","GALNT13","ENSG00000144278"
"inhibitory_neuron","GALNT18","ENSG00000110328"
"inhibitory_neuron","GALNTL6","ENSG00000174473"
"inhibitory_neuron","GAPDH","ENSG00000111640"
"inhibitory_neuron","GARNL3","ENSG00000136895"
"inhibitory_neuron","GAS7","ENSG00000007237"
"inhibitory_neuron","GFOD1","ENSG00000145990"
"inhibitory_neuron","GIT2","ENSG00000139436"
"inhibitory_neuron","GLG1","ENSG00000090863"
"inhibitory_neuron","GNAL","ENSG00000141404"
"inhibitory_neuron","GNAS","ENSG00000087460"
"inhibitory_neuron","GNAS1",NA
"inhibitory_neuron","GNB1","ENSG00000078369"
"inhibitory_neuron","GNG4","ENSG00000168243"
"inhibitory_neuron","GOLIM4","ENSG00000173905"
"inhibitory_neuron","GOT1","ENSG00000120053"
"inhibitory_neuron","GPC6","ENSG00000183098"
"inhibitory_neuron","GPHN","ENSG00000171723"
"inhibitory_neuron","GPR137C","ENSG00000180998"
"inhibitory_neuron","GPR155","ENSG00000163328"
"inhibitory_neuron","GPR158","ENSG00000151025"
"inhibitory_neuron","GRIA1","ENSG00000155511"
"inhibitory_neuron","GRIA2","ENSG00000120251"
"inhibitory_neuron","GRIA3",NA
"inhibitory_neuron","GRIA34",NA
"inhibitory_neuron","GRIA4","ENSG00000152578"
"inhibitory_neuron","GRIA41",NA
"inhibitory_neuron","GRID1","ENSG00000182771"
"inhibitory_neuron","GRID2","ENSG00000152208"
"inhibitory_neuron","GRIK1","ENSG00000171189"
"inhibitory_neuron","GRIK11",NA
"inhibitory_neuron","GRIK2","ENSG00000164418"
"inhibitory_neuron","GRIK21",NA
"inhibitory_neuron","GRIK3","ENSG00000163873"
"inhibitory_neuron","GRIN1","ENSG00000176884"
"inhibitory_neuron","GRIN11",NA
"inhibitory_neuron","GRIN12",NA
"inhibitory_neuron","GRIN2A","ENSG00000183454"
"inhibitory_neuron","GRIN2B","ENSG00000273079"
"inhibitory_neuron","GRIN2B2",NA
"inhibitory_neuron","GRIN3A","ENSG00000198785"
"inhibitory_neuron","GRIP1","ENSG00000155974"
"inhibitory_neuron","GRIP2","ENSG00000144596"
"inhibitory_neuron","GRM5","ENSG00000168959"
"inhibitory_neuron","GRM7","ENSG00000196277"
"inhibitory_neuron","GRM8","ENSG00000179603"
"inhibitory_neuron","GULP1","ENSG00000144366"
"inhibitory_neuron","HCN1","ENSG00000164588"
"inhibitory_neuron","HDAC9","ENSG00000048052"
"inhibitory_neuron","HECTD2","ENSG00000165338"
"inhibitory_neuron","HECW2","ENSG00000138411"
"inhibitory_neuron","HIVEP3","ENSG00000127124"
"inhibitory_neuron","HMBOX1","ENSG00000147421"
"inhibitory_neuron","HMP19","ENSG00000170091"
"inhibitory_neuron","HOOK3","ENSG00000168172"
"inhibitory_neuron","HPCAL1","ENSG00000115756"
"inhibitory_neuron","HPSE2","ENSG00000172987"
"inhibitory_neuron","HS3ST5","ENSG00000249853"
"inhibitory_neuron","HS6ST3","ENSG00000185352"
"inhibitory_neuron","HSD17B12","ENSG00000149084"
"inhibitory_neuron","HSP90AA1","ENSG00000080824"
"inhibitory_neuron","HSP90AB1","ENSG00000096384"
"inhibitory_neuron","HSP90B1","ENSG00000166598"
"inhibitory_neuron","HTR1E","ENSG00000168830"
"inhibitory_neuron","IDS",NA
"inhibitory_neuron","IGF1","ENSG00000017427"
"inhibitory_neuron","IGSF11","ENSG00000144847"
"inhibitory_neuron","IL1RAPL1",NA
"inhibitory_neuron","IL1RAPL2",NA
"inhibitory_neuron","INPP4A","ENSG00000040933"
"inhibitory_neuron","INPP4B","ENSG00000109452"
"inhibitory_neuron","INPP5F","ENSG00000198825"
"inhibitory_neuron","INPP5F1",NA
"inhibitory_neuron","IQCJ-SCHIP1","ENSG00000283154"
"inhibitory_neuron","ITFG1","ENSG00000129636"
"inhibitory_neuron","ITM2B","ENSG00000136156"
"inhibitory_neuron","ITM2C","ENSG00000135916"
"inhibitory_neuron","ITPR1","ENSG00000150995"
"inhibitory_neuron","ITSN1","ENSG00000205726"
"inhibitory_neuron","KAZN","ENSG00000189337"
"inhibitory_neuron","KCNAB1","ENSG00000169282"
"inhibitory_neuron","KCNAB3","ENSG00000170049"
"inhibitory_neuron","KCNB2","ENSG00000182674"
"inhibitory_neuron","KCNC1","ENSG00000129159"
"inhibitory_neuron","KCNC2","ENSG00000166006"
"inhibitory_neuron","KCNC21",NA
"inhibitory_neuron","KCND3","ENSG00000171385"
"inhibitory_neuron","KCNH1","ENSG00000143473"
"inhibitory_neuron","KCNH5","ENSG00000140015"
"inhibitory_neuron","KCNH7","ENSG00000184611"
"inhibitory_neuron","KCNIP1","ENSG00000182132"
"inhibitory_neuron","KCNIP4","ENSG00000185774"
"inhibitory_neuron","KCNJ3","ENSG00000162989"
"inhibitory_neuron","KCNJ6","ENSG00000157542"
"inhibitory_neuron","KCNMA1","ENSG00000156113"
"inhibitory_neuron","KCNMB4","ENSG00000135643"
"inhibitory_neuron","KCNQ1OT1",NA
"inhibitory_neuron","KCNQ1OT12",NA
"inhibitory_neuron","KCNQ3","ENSG00000184156"
"inhibitory_neuron","KCNQ5","ENSG00000185760"
"inhibitory_neuron","KCNT1","ENSG00000107147"
"inhibitory_neuron","KCNT2","ENSG00000162687"
"inhibitory_neuron","KCTD16","ENSG00000183775"
"inhibitory_neuron","KHDRBS2","ENSG00000112232"
"inhibitory_neuron","KHDRBS3","ENSG00000131773"
"inhibitory_neuron","KIAA1107","ENSG00000069712"
"inhibitory_neuron","KIAA11071",NA
"inhibitory_neuron","KIAA1109","ENSG00000138688"
"inhibitory_neuron","KIAA1211","ENSG00000109265"
"inhibitory_neuron","KIAA1217","ENSG00000120549"
"inhibitory_neuron","KIAA1324","ENSG00000116299"
"inhibitory_neuron","KIAA1456","ENSG00000250305"
"inhibitory_neuron","KIDINS220","ENSG00000134313"
"inhibitory_neuron","KIF1A","ENSG00000130294"
"inhibitory_neuron","KIF21A","ENSG00000139116"
"inhibitory_neuron","KIF26B","ENSG00000162849"
"inhibitory_neuron","KIF3A","ENSG00000131437"
"inhibitory_neuron","KIFAP3","ENSG00000075945"
"inhibitory_neuron","KIRREL3","ENSG00000149571"
"inhibitory_neuron","KIT","ENSG00000157404"
"inhibitory_neuron","KLC1","ENSG00000126214"
"inhibitory_neuron","KLF12","ENSG00000118922"
"inhibitory_neuron","KLF3-AS1",NA
"inhibitory_neuron","KLHL5","ENSG00000109790"
"inhibitory_neuron","KMT2A","ENSG00000118058"
"inhibitory_neuron","L3MBTL4","ENSG00000154655"
"inhibitory_neuron","LAMP5","ENSG00000125869"
"inhibitory_neuron","LANCL1","ENSG00000115365"
"inhibitory_neuron","LARGE",NA
"inhibitory_neuron","LARP1","ENSG00000155506"
"inhibitory_neuron","LCORL","ENSG00000178177"
"inhibitory_neuron","LHFPL3","ENSG00000187416"
"inhibitory_neuron","LIMCH1","ENSG00000064042"
"inhibitory_neuron","LIN7A","ENSG00000111052"
"inhibitory_neuron","LINC00461",NA
"inhibitory_neuron","LINC00599",NA
"inhibitory_neuron","LINC005993",NA
"inhibitory_neuron","LINC005994",NA
"inhibitory_neuron","LINC00657",NA
"inhibitory_neuron","LINC00693",NA
"inhibitory_neuron","LINC009662",NA
"inhibitory_neuron","LINC01122",NA
"inhibitory_neuron","LINC01197",NA
"inhibitory_neuron","LINC01314","ENSG00000259417"
"inhibitory_neuron","LINC01322",NA
"inhibitory_neuron","LINGO2","ENSG00000174482"
"inhibitory_neuron","LONRF2","ENSG00000170500"
"inhibitory_neuron","LPCAT4","ENSG00000176454"
"inhibitory_neuron","LRFN5","ENSG00000165379"
"inhibitory_neuron","LRP1B","ENSG00000168702"
"inhibitory_neuron","LRP8","ENSG00000157193"
"inhibitory_neuron","LRRC39","ENSG00000122477"
"inhibitory_neuron","LRRC4C","ENSG00000148948"
"inhibitory_neuron","LRRC7","ENSG00000033122"
"inhibitory_neuron","LRRC8B","ENSG00000197147"
"inhibitory_neuron","LRRFIP1","ENSG00000124831"
"inhibitory_neuron","LRRFIP11",NA
"inhibitory_neuron","LRRFIP2","ENSG00000093167"
"inhibitory_neuron","LRRN3","ENSG00000173114"
"inhibitory_neuron","LRRTM3","ENSG00000198739"
"inhibitory_neuron","LRRTM4","ENSG00000176204"
"inhibitory_neuron","LSAMP","ENSG00000185565"
"inhibitory_neuron","LUZP1","ENSG00000169641"
"inhibitory_neuron","LUZP2","ENSG00000187398"
"inhibitory_neuron","MACROD2","ENSG00000172264"
"inhibitory_neuron","MAF","ENSG00000178573"
"inhibitory_neuron","MAFB","ENSG00000204103"
"inhibitory_neuron","MAGED1",NA
"inhibitory_neuron","MAGI1","ENSG00000151276"
"inhibitory_neuron","MAGI3","ENSG00000081026"
"inhibitory_neuron","MAML3","ENSG00000196782"
"inhibitory_neuron","MAN1A1","ENSG00000111885"
"inhibitory_neuron","MAN1A2","ENSG00000198162"
"inhibitory_neuron","MAN1A21",NA
"inhibitory_neuron","MAP1A","ENSG00000166963"
"inhibitory_neuron","MAP1B","ENSG00000131711"
"inhibitory_neuron","MAP2","ENSG00000078018"
"inhibitory_neuron","MAP24",NA
"inhibitory_neuron","MAP25",NA
"inhibitory_neuron","MAP3K5","ENSG00000197442"
"inhibitory_neuron","MAP7D2",NA
"inhibitory_neuron","MAP9","ENSG00000164114"
"inhibitory_neuron","MAPK4","ENSG00000141639"
"inhibitory_neuron","MARK1","ENSG00000116141"
"inhibitory_neuron","MAST4","ENSG00000069020"
"inhibitory_neuron","MBOAT2","ENSG00000143797"
"inhibitory_neuron","MCC","ENSG00000171444"
"inhibitory_neuron","MCTP1","ENSG00000175471"
"inhibitory_neuron","MDGA2","ENSG00000139915"
"inhibitory_neuron","MDH1","ENSG00000014641"
"inhibitory_neuron","MEF2C","ENSG00000081189"
"inhibitory_neuron","MEF2C4",NA
"inhibitory_neuron","MEF2C5",NA
"inhibitory_neuron","MEG3",NA
"inhibitory_neuron","MEG8",NA
"inhibitory_neuron","METTL15","ENSG00000169519"
"inhibitory_neuron","MGAT4C","ENSG00000182050"
"inhibitory_neuron","MGAT5","ENSG00000152127"
"inhibitory_neuron","MGEA5","ENSG00000198408"
"inhibitory_neuron","MIAT",NA
"inhibitory_neuron","MIAT3",NA
"inhibitory_neuron","MICU1","ENSG00000107745"
"inhibitory_neuron","MIR181A1HG",NA
"inhibitory_neuron","MIR325HG",NA
"inhibitory_neuron","MIR4300HG",NA
"inhibitory_neuron","MIR99AHG",NA
"inhibitory_neuron","MLLT3","ENSG00000171843"
"inhibitory_neuron","MMP16","ENSG00000156103"
"inhibitory_neuron","MORF4L2",NA
"inhibitory_neuron","MPDZ","ENSG00000107186"
"inhibitory_neuron","MPHOSPH8","ENSG00000196199"
"inhibitory_neuron","MPP6","ENSG00000105926"
"inhibitory_neuron","MPPED1","ENSG00000186732"
"inhibitory_neuron","MTSS1","ENSG00000170873"
"inhibitory_neuron","MTUS1","ENSG00000129422"
"inhibitory_neuron","MTUS2","ENSG00000132938"
"inhibitory_neuron","MYCBP2","ENSG00000005810"
"inhibitory_neuron","MYO16","ENSG00000041515"
"inhibitory_neuron","MYRIP","ENSG00000170011"
"inhibitory_neuron","MYT1L","ENSG00000186487"
"inhibitory_neuron","MYT1L2",NA
"inhibitory_neuron","MYT1L3",NA
"inhibitory_neuron","NALCN","ENSG00000102452"
"inhibitory_neuron","NAP1L1","ENSG00000187109"
"inhibitory_neuron","NAP1L3",NA
"inhibitory_neuron","NAPB","ENSG00000125814"
"inhibitory_neuron","NAV2","ENSG00000166833"
"inhibitory_neuron","NBEA","ENSG00000172915"
"inhibitory_neuron","NCALD","ENSG00000104490"
"inhibitory_neuron","NCAM1","ENSG00000149294"
"inhibitory_neuron","NCAM11",NA
"inhibitory_neuron","NCAM2","ENSG00000154654"
"inhibitory_neuron","NCOA2","ENSG00000140396"
"inhibitory_neuron","NDFIP1","ENSG00000131507"
"inhibitory_neuron","NDRG4","ENSG00000103034"
"inhibitory_neuron","NDST3","ENSG00000164100"
"inhibitory_neuron","NDUFA4","ENSG00000189043"
"inhibitory_neuron","NEAT1",NA
"inhibitory_neuron","NEBL","ENSG00000078114"
"inhibitory_neuron","NECAB2","ENSG00000103154"
"inhibitory_neuron","NEDD4L","ENSG00000049759"
"inhibitory_neuron","NEGR1","ENSG00000172260"
"inhibitory_neuron","NEGR11",NA
"inhibitory_neuron","NELL1","ENSG00000165973"
"inhibitory_neuron","NETO1","ENSG00000166342"
"inhibitory_neuron","NETO2","ENSG00000171208"
"inhibitory_neuron","NF1","ENSG00000196712"
"inhibitory_neuron","NFIB","ENSG00000147862"
"inhibitory_neuron","NGFRAP1",NA
"inhibitory_neuron","NHS",NA
"inhibitory_neuron","NIPAL3","ENSG00000001461"
"inhibitory_neuron","NKAIN3","ENSG00000185942"
"inhibitory_neuron","NLGN1","ENSG00000169760"
"inhibitory_neuron","NLGN4Y",NA
"inhibitory_neuron","NMNAT2","ENSG00000157064"
"inhibitory_neuron","NPAS1","ENSG00000130751"
"inhibitory_neuron","NPAS2","ENSG00000170485"
"inhibitory_neuron","NPAS3","ENSG00000151322"
"inhibitory_neuron","NPTN","ENSG00000156642"
"inhibitory_neuron","NPTXR","ENSG00000221890"
"inhibitory_neuron","NPTXR1",NA
"inhibitory_neuron","NPY","ENSG00000122585"
"inhibitory_neuron","NR2F1-AS1",NA
"inhibitory_neuron","NR2F2","ENSG00000185551"
"inhibitory_neuron","NR2F2-AS1",NA
"inhibitory_neuron","NR3C2","ENSG00000151623"
"inhibitory_neuron","NRG1","ENSG00000157168"
"inhibitory_neuron","NRG3","ENSG00000185737"
"inhibitory_neuron","NRIP3","ENSG00000175352"
"inhibitory_neuron","NRIP31",NA
"inhibitory_neuron","NRXN1","ENSG00000179915"
"inhibitory_neuron","NRXN11",NA
"inhibitory_neuron","NRXN2","ENSG00000110076"
"inhibitory_neuron","NRXN3","ENSG00000021645"
"inhibitory_neuron","NRXN31",NA
"inhibitory_neuron","NSF","ENSG00000073969"
"inhibitory_neuron","NSG2",NA
"inhibitory_neuron","NTN4","ENSG00000074527"
"inhibitory_neuron","NTNG1","ENSG00000162631"
"inhibitory_neuron","NTRK2","ENSG00000148053"
"inhibitory_neuron","NTRK3","ENSG00000140538"
"inhibitory_neuron","NXPH1","ENSG00000122584"
"inhibitory_neuron","NXPH2","ENSG00000144227"
"inhibitory_neuron","NYAP2","ENSG00000144460"
"inhibitory_neuron","ODF2L","ENSG00000122417"
"inhibitory_neuron","OIP5-AS1",NA
"inhibitory_neuron","OLFM3","ENSG00000118733"
"inhibitory_neuron","OPCML","ENSG00000183715"
"inhibitory_neuron","OSBPL1A","ENSG00000141447"
"inhibitory_neuron","OSBPL3","ENSG00000070882"
"inhibitory_neuron","OSBPL6","ENSG00000079156"
"inhibitory_neuron","OSBPL8","ENSG00000091039"
"inhibitory_neuron","OXCT1","ENSG00000083720"
"inhibitory_neuron","OXR1","ENSG00000164830"
"inhibitory_neuron","PACRG","ENSG00000112530"
"inhibitory_neuron","PAIP2","ENSG00000120727"
"inhibitory_neuron","PAK3",NA
"inhibitory_neuron","PALLD","ENSG00000129116"
"inhibitory_neuron","PAM","ENSG00000145730"
"inhibitory_neuron","PARK2","ENSG00000185345"
"inhibitory_neuron","PARM1","ENSG00000169116"
"inhibitory_neuron","PCDH10","ENSG00000138650"
"inhibitory_neuron","PCDH11X",NA
"inhibitory_neuron","PCDH11Y",NA
"inhibitory_neuron","PCDH15","ENSG00000150275"
"inhibitory_neuron","PCDH17","ENSG00000118946"
"inhibitory_neuron","PCDH7","ENSG00000169851"
"inhibitory_neuron","PCLO","ENSG00000186472"
"inhibitory_neuron","PCLO3",NA
"inhibitory_neuron","PCLO4",NA
"inhibitory_neuron","PCP4","ENSG00000183036"
"inhibitory_neuron","PCSK2","ENSG00000125851"
"inhibitory_neuron","PDE1C","ENSG00000154678"
"inhibitory_neuron","PDE4B","ENSG00000184588"
"inhibitory_neuron","PDE7B","ENSG00000171408"
"inhibitory_neuron","PDE8B","ENSG00000113231"
"inhibitory_neuron","PDGFD","ENSG00000170962"
"inhibitory_neuron","PDS5B","ENSG00000083642"
"inhibitory_neuron","PDXK","ENSG00000160209"
"inhibitory_neuron","PDZRN3","ENSG00000121440"
"inhibitory_neuron","PDZRN4","ENSG00000165966"
"inhibitory_neuron","PEBP1","ENSG00000089220"
"inhibitory_neuron","PEG3","ENSG00000198300"
"inhibitory_neuron","PEG31",NA
"inhibitory_neuron","PENK","ENSG00000181195"
"inhibitory_neuron","PEX5L","ENSG00000114757"
"inhibitory_neuron","PGM2L1","ENSG00000165434"
"inhibitory_neuron","PHF14","ENSG00000106443"
"inhibitory_neuron","PHF20L1","ENSG00000129292"
"inhibitory_neuron","PHTF1","ENSG00000116793"
"inhibitory_neuron","PHYHIPL","ENSG00000165443"
"inhibitory_neuron","PID1","ENSG00000153823"
"inhibitory_neuron","PIP5K1B","ENSG00000107242"
"inhibitory_neuron","PITPNC1","ENSG00000154217"
"inhibitory_neuron","PJA2","ENSG00000198961"
"inhibitory_neuron","PKN2","ENSG00000065243"
"inhibitory_neuron","PKNOX2","ENSG00000165495"
"inhibitory_neuron","PKP2","ENSG00000057294"
"inhibitory_neuron","PLCB1","ENSG00000182621"
"inhibitory_neuron","PLCB4","ENSG00000101333"
"inhibitory_neuron","PLCE1","ENSG00000138193"
"inhibitory_neuron","PLCH1","ENSG00000114805"
"inhibitory_neuron","PLCXD3","ENSG00000182836"
"inhibitory_neuron","PLD3","ENSG00000105223"
"inhibitory_neuron","PLD5","ENSG00000180287"
"inhibitory_neuron","PLEKHA1","ENSG00000107679"
"inhibitory_neuron","PLEKHA5","ENSG00000052126"
"inhibitory_neuron","PLPPR1","ENSG00000148123"
"inhibitory_neuron","PLPPR4","ENSG00000117600"
"inhibitory_neuron","PLS3",NA
"inhibitory_neuron","PLXNA4","ENSG00000221866"
"inhibitory_neuron","PNMA2","ENSG00000240694"
"inhibitory_neuron","PPARGC1A","ENSG00000109819"
"inhibitory_neuron","PPIP5K2","ENSG00000145725"
"inhibitory_neuron","PPM1E","ENSG00000175175"
"inhibitory_neuron","PPM1K","ENSG00000163644"
"inhibitory_neuron","PRELID2","ENSG00000186314"
"inhibitory_neuron","PREPL","ENSG00000138078"
"inhibitory_neuron","PRICKLE2","ENSG00000163637"
"inhibitory_neuron","PRKAR2A","ENSG00000114302"
"inhibitory_neuron","PRKAR2B","ENSG00000005249"
"inhibitory_neuron","PRKCA","ENSG00000154229"
"inhibitory_neuron","PRKCB","ENSG00000166501"
"inhibitory_neuron","PRKCE","ENSG00000171132"
"inhibitory_neuron","PRKD1","ENSG00000184304"
"inhibitory_neuron","PRKG1","ENSG00000185532"
"inhibitory_neuron","PRNP","ENSG00000171867"
"inhibitory_neuron","PROX1","ENSG00000117707"
"inhibitory_neuron","PRR16","ENSG00000184838"
"inhibitory_neuron","PTCHD4","ENSG00000244694"
"inhibitory_neuron","PTPN13","ENSG00000163629"
"inhibitory_neuron","PTPN4","ENSG00000088179"
"inhibitory_neuron","PTPRB","ENSG00000127329"
"inhibitory_neuron","PTPRE","ENSG00000132334"
"inhibitory_neuron","PTPRG","ENSG00000144724"
"inhibitory_neuron","PTPRJ","ENSG00000149177"
"inhibitory_neuron","PTPRM","ENSG00000173482"
"inhibitory_neuron","PTPRN2","ENSG00000155093"
"inhibitory_neuron","PTPRO","ENSG00000151490"
"inhibitory_neuron","PTPRS","ENSG00000105426"
"inhibitory_neuron","PTPRT","ENSG00000196090"
"inhibitory_neuron","PVALB","ENSG00000100362"
"inhibitory_neuron","PWAR63",NA
"inhibitory_neuron","PWAR64",NA
"inhibitory_neuron","PWRN1",NA
"inhibitory_neuron","RAB2A","ENSG00000104388"
"inhibitory_neuron","RAB3B","ENSG00000169213"
"inhibitory_neuron","RAB3C","ENSG00000152932"
"inhibitory_neuron","RAB3IP","ENSG00000127328"
"inhibitory_neuron","RAB6B","ENSG00000154917"
"inhibitory_neuron","RALGAPA2","ENSG00000188559"
"inhibitory_neuron","RANBP17","ENSG00000204764"
"inhibitory_neuron","RAPGEF4","ENSG00000091428"
"inhibitory_neuron","RARB","ENSG00000077092"
"inhibitory_neuron","RASA1","ENSG00000145715"
"inhibitory_neuron","RASAL2","ENSG00000075391"
"inhibitory_neuron","RASGRF2","ENSG00000113319"
"inhibitory_neuron","RASSF8","ENSG00000123094"
"inhibitory_neuron","RBFOX1","ENSG00000078328"
"inhibitory_neuron","RBFOX2","ENSG00000100320"
"inhibitory_neuron","RBFOX21",NA
"inhibitory_neuron","RBMS3","ENSG00000144642"
"inhibitory_neuron","RCAN2","ENSG00000172348"
